Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715904275311
Timestamp end: 1715905175906

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      381.9   579.7    68.9   122.4   142.1   312.4   411.5   470.8   506.8   544.3   593.0   719.9  1401.2  6335.4 30351.4  27018.8    27187
read      498.1  1107.1    74.4   133.0   156.4   366.4   482.2   551.1   608.4   681.0   757.6   874.3  3265.5 13878.8 36545.0  18872.2    18735
read      413.5   606.6    68.9   131.6   154.7   327.1   409.2   464.9   509.6   565.5   640.1   788.1  1870.7  8363.1 30034.9  86502.8    86505
read      408.9   630.7    68.9   134.9   159.2   338.4   420.8   470.1   509.5   562.5   636.8   772.8  1660.2  8474.5 30787.5  93112.4    93039
read      383.4   589.4    63.8   127.5   147.5   317.3   402.6   456.5   497.0   542.8   600.6   696.9  1344.8  8574.2 30119.2  75903.8    75999
read      361.2   491.4    68.9   120.6   139.8   311.6   402.4   460.4   499.6   539.2   583.2   646.0  1017.5  5589.5 25364.8  32373.8    32324
read      398.5   517.0    63.8   131.8   154.1   333.0   418.6   470.9   511.6   562.9   633.6   760.2  1622.6  6482.5 19450.7  84260.2    84255
read      402.2   742.7    68.9   129.8   151.4   324.5   409.0   462.1   503.5   553.8   620.2   729.9  1668.6  9039.2 31932.1  81951.8    81759
read      374.3   557.8    68.9   123.2   143.2   320.4   408.5   465.6   506.5   549.0   594.8   673.6  1117.6  6641.5 30687.8  37441.2    37291
read      369.8   477.0    63.8   123.9   143.6   319.1   404.3   456.2   495.9   540.9   592.9   679.2  1316.2  4292.0 14984.8  53880.8    53818
read      357.7   296.3    68.9   122.8   142.0   314.8   405.3   462.8   501.1   538.6   580.4   643.0  1070.6  4117.2  9605.8  30225.2    30297
read      352.7   401.6    68.9   118.8   137.9   307.9   396.0   451.7   490.3   529.3   571.6   632.5  1064.5  4396.5 15097.7  31620.0    31569
read      363.7   469.3    63.8   119.5   138.6   311.2   397.1   452.6   494.6   538.5   587.4   665.7  1233.5  5324.1 21844.0  39066.4    38927
read      487.9  1403.0    74.4   142.6   169.4   349.9   422.2   467.2   498.1   531.9   574.6   667.5  4871.8 30233.0 37006.9  10598.6    10652
read      409.1   628.5    68.9   133.7   158.6   334.4   409.4   458.6   500.7   557.3   636.7   769.2  1757.9  8581.8 30391.2  97974.6    98119
read      366.3   440.3    68.9   123.1   142.9   319.9   406.8   460.1   500.2   544.4   595.7   678.1  1172.3  3736.6 19337.7  48204.8    48176
read      369.1   403.1    68.9   121.8   141.2   317.6   408.3   466.1   506.4   547.9   592.9   670.2  1199.7  5055.7 13235.9  34902.2    34929
read      402.6   565.9    63.8   129.6   150.7   333.8   424.8   480.6   522.7   573.2   639.9   768.3  1661.5  6546.5 29834.8  69507.6    69735
read      464.2  1032.2    68.9   125.5   147.1   345.0   458.7   521.3   570.7   640.9   727.3   849.8  2584.3 14970.7 36429.9  20721.0    20753
